bundle_id,total_length_m,avg_segment_length_m,n_segments,std_segment_length_m,total_length_km,avg_segment_length_km
213.0,940.7323573401145,117.59154466751431,8,45.78306443158393,0.9407323573401145,0.11759154466751431
214.0,892.1557800212054,223.03894500530134,4,174.85640901384528,0.8921557800212054,0.22303894500530136
225.0,860.6995253932422,107.58744067415527,8,73.11964029910806,0.8606995253932421,0.10758744067415527
231.0,805.1968128085869,134.19946880143115,6,104.62005417751041,0.8051968128085868,0.13419946880143113
245.0,1055.272569121073,150.75322416015328,7,130.40829187025142,1.0552725691210731,0.1507532241601533
247.0,1089.0023126160456,90.7501927180038,12,29.79776459773699,1.0890023126160457,0.09075019271800382
250.0,1110.1782919821674,138.77228649777092,8,114.07145044201711,1.1101782919821674,0.13877228649777093
257.0,932.3794361679991,155.3965726946665,6,56.88500157232793,0.9323794361679991,0.15539657269466653
262.0,1191.5361527550115,198.5893587925019,6,95.93592049611426,1.1915361527550115,0.19858935879250192
265.0,839.3447240682907,279.7815746894302,3,28.70161620321044,0.8393447240682906,0.2797815746894302
269.0,879.7890787584125,125.68415410834464,7,60.810522691124675,0.8797890787584125,0.12568415410834463
271.0,1061.7369816396972,151.6767116628139,7,68.67224223975266,1.0617369816396973,0.1516767116628139
274.0,925.3683161081115,102.81870178979017,9,47.22820849393834,0.9253683161081114,0.10281870178979016
276.0,1055.8743416040497,150.8391916577214,7,114.41049630929062,1.0558743416040497,0.1508391916577214
277.0,868.8386103772258,173.76772207544516,5,128.7123327092433,0.8688386103772258,0.17376772207544516
278.0,872.2813515518038,145.38022525863397,6,111.1420680476105,0.8722813515518038,0.14538022525863395
280.0,922.8392807315254,184.56785614630508,5,101.95569229195637,0.9228392807315253,0.18456785614630505
281.0,1242.614925847054,138.0683250941171,9,81.9936120332785,1.2426149258470542,0.13806832509411715
282.0,1044.5442219436052,116.06046910484503,9,53.193427212602096,1.0445442219436052,0.11606046910484502
286.0,893.4240394811404,223.3560098702851,4,214.8395991092338,0.8934240394811404,0.2233560098702851
290.0,1181.543111257053,107.41301011427754,11,78.99695813691966,1.181543111257053,0.10741301011427754
292.0,1161.921156020307,145.24014450253839,8,128.87672075111448,1.161921156020307,0.1452401445025384
293.0,974.7422805503536,121.8427850687942,8,100.62333187098758,0.9747422805503536,0.1218427850687942
295.0,853.506349666456,170.7012699332912,5,193.97902042329272,0.8535063496664561,0.1707012699332912
297.0,950.1249117287799,118.76561396609749,8,55.36349518432437,0.95012491172878,0.1187656139660975
299.0,1078.1542204067841,215.63084408135683,5,167.3799539100374,1.078154220406784,0.2156308440813568
304.0,1504.7045769030603,167.18939743367338,9,107.94075562838403,1.5047045769030603,0.16718939743367336
305.0,1116.0784186282795,223.21568372565588,5,138.03057687768492,1.1160784186282795,0.2232156837256559
313.0,823.8963995331818,164.77927990663636,5,109.83799766805,0.8238963995331818,0.16477927990663638
316.0,1058.6136368804941,132.32670461006177,8,74.35601322467775,1.058613636880494,0.13232670461006174
321.0,701.5980119056721,233.86600396855738,3,111.11531620341377,0.7015980119056722,0.2338660039685574
323.0,902.4740954684647,180.49481909369294,5,192.20961166372348,0.9024740954684647,0.18049481909369294
339.0,918.003992984831,114.75049912310388,8,59.23171924721752,0.9180039929848309,0.11475049912310387
341.0,1031.9910867170847,171.99851445284744,6,108.77933915792381,1.0319910867170847,0.17199851445284745
342.0,1155.5108534836147,105.04644122578316,11,71.06738473114295,1.1555108534836147,0.10504644122578316
349.0,1416.0754447483887,118.00628706236573,12,69.0298388750009,1.4160754447483888,0.11800628706236573
356.0,1728.2694201032796,123.44781572166282,14,12.511453829945474,1.7282694201032796,0.12344781572166283
358.0,1022.1306932896944,204.42613865793888,5,110.21468899623208,1.0221306932896943,0.20442613865793885
363.0,1283.6757656581265,142.6306406286807,9,47.652404691495825,1.2836757656581264,0.1426306406286807
367.0,976.9596737815721,122.11995922269651,8,64.83870151451062,0.9769596737815721,0.12211995922269651
368.0,1560.3501029756983,111.45357878397844,14,54.41742995048314,1.5603501029756983,0.11145357878397845
369.0,1495.6737594510823,106.8338399607916,14,53.39792689776496,1.4956737594510825,0.10683383996079161
371.0,965.2277720360206,193.04555440720412,5,62.83192161354517,0.9652277720360206,0.1930455544072041
372.0,1073.09454735712,178.8490912261867,6,105.54118602270557,1.07309454735712,0.17884909122618667
374.0,1102.5094502034242,137.81368127542802,8,96.33800596904102,1.1025094502034243,0.13781368127542803
376.0,971.7598033656585,194.3519606731317,5,112.35685142269894,0.9717598033656586,0.1943519606731317
380.0,1330.426003517277,332.60650087931924,4,211.7808847278175,1.330426003517277,0.33260650087931926
383.0,1132.8769220974987,141.60961526218733,8,54.07156868137869,1.1328769220974986,0.14160961526218732
392.0,2166.3724323615024,270.7965540451878,8,179.96962885201233,2.166372432361502,0.27079655404518777
397.0,1874.3549527269354,117.14718454543346,16,57.189997301554975,1.8743549527269354,0.11714718454543346
401.0,1151.2888796264301,191.88147993773836,6,117.30442809120773,1.15128887962643,0.19188147993773833
402.0,925.6299136822975,231.40747842057436,4,143.6111311950714,0.9256299136822975,0.23140747842057438
408.0,1740.4817941372091,133.88321493363148,13,35.60864363522603,1.7404817941372093,0.13388321493363148
434.0,938.3869471812745,187.6773894362549,5,100.97164930246177,0.9383869471812745,0.1876773894362549
437.0,1386.6933934686294,231.1155655781049,6,174.55135203885547,1.3866933934686296,0.23111556557810495
441.0,1064.8085651972065,212.9617130394413,5,90.34025501849752,1.0648085651972066,0.2129617130394413
454.0,1080.8733171660806,154.41047388086866,7,77.36413204331396,1.0808733171660807,0.15441047388086868
458.0,1504.5631151178363,188.07038938972954,8,115.76814519182186,1.5045631151178365,0.18807038938972956
460.0,1098.3615879847246,137.29519849809057,8,83.70927201071532,1.0983615879847244,0.13729519849809055
462.0,1632.4925844045788,181.3880649338421,9,107.1971923860466,1.6324925844045788,0.18138806493384207
485.0,1438.6804610206295,119.8900384183858,12,46.678285167804795,1.4386804610206296,0.1198900384183858
486.0,1065.8831101399603,213.17662202799207,5,78.6130687509957,1.0658831101399604,0.2131766220279921
492.0,1235.7688435704988,123.57688435704988,10,44.3903947736889,1.235768843570499,0.1235768843570499
521.0,780.1867289278015,195.04668223195037,4,196.56469553323967,0.7801867289278015,0.19504668223195037
524.0,740.3577282371791,185.08943205929478,4,52.63326782858267,0.740357728237179,0.18508943205929476
525.0,775.1009667670435,155.0201933534087,5,70.54057411717595,0.7751009667670434,0.1550201933534087
534.0,1444.8010424564684,131.3455493142244,11,66.35813413806399,1.4448010424564686,0.1313455493142244
536.0,1279.9292455402929,159.9911556925366,8,84.87413034450333,1.2799292455402926,0.15999115569253658
538.0,1343.8311873977495,134.38311873977494,10,98.6095973950916,1.3438311873977495,0.13438311873977496
552.0,1192.4514029487916,132.49460032764352,9,58.01529944756953,1.1924514029487916,0.1324946003276435
563.0,1980.490860865254,165.0409050721045,12,57.78409632331773,1.980490860865254,0.1650409050721045
564.0,1300.473590108414,92.89097072202958,14,17.529709836892266,1.3004735901084141,0.09289097072202958
566.0,1063.9570457610262,151.9938636801466,7,45.32177684527114,1.0639570457610261,0.15199386368014658
573.0,1305.2693789468422,145.02993099409358,9,42.09848999880055,1.3052693789468421,0.14502993099409356
577.0,1228.0613642645878,136.45126269606533,9,53.69191277645063,1.228061364264588,0.13645126269606533
580.0,1770.662012542887,147.55516771190725,12,78.89762660943379,1.770662012542887,0.14755516771190724
592.0,1231.6364811672568,123.16364811672568,10,84.18004450230966,1.2316364811672567,0.12316364811672567
601.0,1841.974358652214,167.45221442292856,11,101.21490995710487,1.8419743586522141,0.16745221442292857
604.0,1384.759570891701,106.5199669916693,13,27.19208812511531,1.384759570891701,0.10651996699166931
616.0,2249.3368184931805,149.95578789954536,15,63.15444643136987,2.249336818493181,0.1499557878995454
637.0,1396.3013069738806,116.35844224782339,12,75.07530807534572,1.3963013069738806,0.11635844224782338
643.0,1891.9608114983314,157.66340095819427,12,88.1526470739232,1.8919608114983313,0.15766340095819428
660.0,1622.3833644065132,135.19861370054278,12,62.178073213475024,1.622383364406513,0.13519861370054276
675.0,1128.2268201432237,161.1752600204605,7,78.4006138227641,1.1282268201432235,0.1611752600204605
697.0,1108.3941395037466,158.34201992910667,7,162.4103813281713,1.1083941395037467,0.15834201992910665
700.0,881.1162821670539,220.27907054176347,4,288.4586228146452,0.8811162821670537,0.22027907054176343
707.0,757.6660666620896,126.27767777701494,6,71.01610424103954,0.7576660666620896,0.12627767777701493
711.0,868.1872311635108,173.63744623270216,5,67.57712792000592,0.8681872311635108,0.17363744623270216
718.0,889.6655965862006,111.20819957327508,8,62.53857572988685,0.8896655965862007,0.11120819957327509
720.0,916.1861084980949,114.52326356226186,8,55.42354322118908,0.9161861084980949,0.11452326356226186
722.0,1197.048092924479,99.7540077437066,12,53.04630627977652,1.197048092924479,0.09975400774370657
725.0,842.6316997115767,280.87723323719223,3,158.5808492966914,0.8426316997115767,0.2808772332371922
730.0,1010.6833127384937,144.38333039121338,7,90.76411772946962,1.0106833127384938,0.1443833303912134
734.0,914.5393317117442,130.6484759588206,7,83.7824105752339,0.9145393317117442,0.1306484759588206
735.0,943.2117285163174,117.90146606453968,8,64.50358261393117,0.9432117285163174,0.11790146606453968
742.0,832.8603900022068,75.71458090929153,11,37.85349112323325,0.8328603900022069,0.07571458090929153
747.0,753.9279230345742,188.48198075864354,4,123.49681729592547,0.7539279230345741,0.18848198075864353
752.0,1294.4887705478711,161.8110963184839,8,48.62983112423548,1.2944887705478711,0.1618110963184839
753.0,1164.9401468438632,166.42002097769475,7,46.26278994620451,1.1649401468438632,0.16642002097769473
758.0,1481.087951926448,148.1087951926448,10,52.19698655307657,1.4810879519264482,0.1481087951926448
763.0,1083.8965371559943,154.84236245085634,7,49.565412677616756,1.0838965371559943,0.15484236245085634
768.0,1408.4510031761174,156.4945559084575,9,48.34195341673385,1.4084510031761175,0.1564945559084575
771.0,1112.2884310701143,158.89834729573062,7,106.09939405661375,1.1122884310701144,0.15889834729573063
773.0,897.8914962838923,128.27021375484176,7,88.40131243045904,0.8978914962838923,0.12827021375484177
774.0,920.7855591979175,102.30950657754639,9,26.854054459762946,0.9207855591979175,0.1023095065775464
775.0,1168.2743102209668,116.82743102209668,10,76.53014297683293,1.1682743102209667,0.11682743102209667
779.0,713.5974449785607,142.71948899571214,5,118.19856209031799,0.7135974449785607,0.14271948899571213
788.0,1021.545098764624,102.1545098764624,10,59.55860672596076,1.021545098764624,0.1021545098764624
792.0,1004.5405243599392,125.5675655449924,8,93.2213964331314,1.0045405243599392,0.1255675655449924
800.0,1476.73605434913,164.08178381657,9,134.05353257062808,1.47673605434913,0.16408178381657
802.0,756.0168278646215,84.00186976273572,9,54.124571527426546,0.7560168278646215,0.08400186976273573
809.0,941.004566838979,104.55606298210878,9,46.67421244542367,0.941004566838979,0.10455606298210879
810.0,850.2692504576187,106.28365630720234,8,56.90209296545947,0.8502692504576186,0.10628365630720232
812.0,795.1641959901514,132.52736599835856,6,77.19558650405826,0.7951641959901514,0.13252736599835857
813.0,763.9498611432259,152.78997222864518,5,102.94138966697324,0.7639498611432259,0.15278997222864518
816.0,837.0315868260863,119.57594097515518,7,66.7828836642477,0.8370315868260862,0.11957594097515518
818.0,803.9703840238831,114.85291200341187,7,37.71845094280922,0.8039703840238831,0.11485291200341187
819.0,1694.1648575667768,188.24053972964188,9,119.3471002223563,1.694164857566777,0.1882405397296419
821.0,955.2165880086545,106.13517644540606,9,52.1446768319523,0.9552165880086545,0.10613517644540606
834.0,1092.3333427321547,136.54166784151934,8,62.580108954117605,1.0923333427321549,0.13654166784151936
841.0,933.4512149808422,93.34512149808423,10,44.74384240735095,0.9334512149808423,0.09334512149808423
842.0,828.5055722387947,82.85055722387946,10,44.54793064235177,0.8285055722387946,0.08285055722387946
846.0,742.8478125799143,82.5386458422127,9,50.10635965343831,0.7428478125799143,0.0825386458422127
848.0,1201.433893993658,240.28677879873163,5,146.92614463492836,1.2014338939936582,0.24028677879873164
849.0,873.7020279471209,109.21275349339011,8,94.19522213866568,0.8737020279471209,0.10921275349339012
851.0,607.426919030454,202.475639676818,3,48.3605928382672,0.607426919030454,0.202475639676818
866.0,793.5200664679957,158.70401329359913,5,113.56665873067865,0.7935200664679957,0.15870401329359912
869.0,839.219163860602,139.86986064343367,6,84.76632367902434,0.8392191638606019,0.13986986064343365
871.0,844.1925445394664,140.69875742324442,6,100.20180734899213,0.8441925445394665,0.14069875742324442
889.0,669.9221898903112,83.7402737362889,8,32.352214634078905,0.6699221898903112,0.0837402737362889
891.0,656.7508136036104,218.91693786787013,3,179.8913558772853,0.6567508136036104,0.21891693786787014
895.0,862.726585249253,143.78776420820884,6,96.08938146813172,0.862726585249253,0.14378776420820885
897.0,959.5732697023375,119.94665871279219,8,59.8380871782139,0.9595732697023374,0.11994665871279217
898.0,950.7847256927264,158.46412094878772,6,107.24384084525457,0.9507847256927264,0.15846412094878773
900.0,658.3636884023548,164.5909221005887,4,171.08560689431073,0.6583636884023548,0.1645909221005887
901.0,1154.9604609889534,88.84311238376564,13,33.07970099265258,1.1549604609889534,0.08884311238376565
903.0,800.0235916811945,114.28908452588493,7,68.18003847402187,0.8000235916811945,0.11428908452588493
911.0,995.4024329206463,99.54024329206463,10,36.76175577726847,0.9954024329206463,0.09954024329206464
913.0,1041.8184506686612,104.18184506686612,10,47.68003794582989,1.0418184506686612,0.10418184506686612
914.0,696.8085042676428,232.2695014225476,3,136.5740799866714,0.6968085042676428,0.23226950142254763
915.0,807.969063517197,134.6615105861995,6,120.19958310261728,0.807969063517197,0.1346615105861995
920.0,876.7327348020946,109.59159185026182,8,46.705496337543075,0.8767327348020946,0.10959159185026182
922.0,619.838565343259,88.54836647760843,7,18.355273805793104,0.619838565343259,0.08854836647760843
923.0,962.3201932387024,137.47431331981463,7,100.71012132924058,0.9623201932387024,0.13747431331981463
924.0,783.7783996461736,130.62973327436228,6,106.690566659521,0.7837783996461736,0.13062973327436225
932.0,950.0640590746916,118.75800738433645,8,76.59920640346049,0.9500640590746916,0.11875800738433645
941.0,1055.8461851955487,175.97436419925813,6,124.34584750237822,1.0558461851955487,0.17597436419925813
957.0,1074.9966681933454,119.44407424370505,9,56.66008249932796,1.0749966681933454,0.11944407424370504
987.0,968.6235158543337,161.43725264238896,6,43.73822991984441,0.9686235158543338,0.16143725264238898
989.0,889.3042908426683,111.16303635533353,8,27.836950667543668,0.8893042908426683,0.11116303635533353
1001.0,1275.0762749157573,141.67514165730637,9,68.05354082779715,1.2750762749157571,0.14167514165730635
1003.0,1152.6899504962612,128.07666116625126,9,51.408631230299584,1.1526899504962613,0.12807666116625127
1013.0,720.2055161379611,180.05137903449028,4,67.39801934279576,0.7202055161379611,0.18005137903449028
1014.0,1079.9311380592294,134.99139225740367,8,45.19007237436643,1.0799311380592294,0.13499139225740367
1017.0,1018.0889954388379,127.26112442985473,8,67.5602058171507,1.018088995438838,0.12726112442985474
1018.0,1459.8401821708617,145.98401821708617,10,57.27531666248888,1.4598401821708618,0.14598401821708618
1021.0,880.8705350040734,176.17410700081467,5,96.2396200500498,0.8808705350040734,0.17617410700081468
1029.0,713.5938689070987,142.71877378141974,5,53.65843460269424,0.7135938689070986,0.14271877378141973
1030.0,1105.154033442618,122.79489260473532,9,61.176532934800846,1.105154033442618,0.12279489260473533
1031.0,765.7579512428566,127.62632520714277,6,51.24125509486215,0.7657579512428567,0.1276263252071428
1033.0,1637.7492618714318,136.47910515595265,12,56.706771068556286,1.6377492618714318,0.13647910515595266
1034.0,1008.1756961319105,126.02196201648881,8,62.57608267869569,1.0081756961319106,0.12602196201648883
1042.0,1055.8866286920336,150.84094695600479,7,56.89946182183053,1.0558866286920336,0.1508409469560048
1043.0,829.6870856486322,165.93741712972644,5,71.41999196138268,0.8296870856486322,0.16593741712972646
1044.0,1056.1575371148658,117.35083745720732,9,66.07345197875567,1.0561575371148657,0.1173508374572073
1051.0,1186.0656991186838,91.23582300912952,13,36.69135916821702,1.1860656991186838,0.09123582300912952
1054.0,818.1263640048387,163.62527280096774,5,51.20842861553551,0.8181263640048387,0.16362527280096775
1057.0,1091.7891924440316,99.25356294945742,11,15.506405061425138,1.0917891924440317,0.09925356294945743
1074.0,1568.6350132688349,313.727002653767,5,322.5925756570399,1.568635013268835,0.31372700265376696
1080.0,1110.0600610763865,138.75750763454832,8,67.76002665755297,1.1100600610763864,0.1387575076345483
1083.0,1226.8005883377186,245.36011766754373,5,193.805949330802,1.2268005883377187,0.24536011766754373
1085.0,1168.1108094381661,194.68513490636101,6,129.7677300058895,1.1681108094381663,0.19468513490636105
1086.0,1460.019471998549,121.66828933321243,12,64.74103881077349,1.460019471998549,0.12166828933321243
1088.0,1468.5163406045751,183.5645425755719,8,84.06631813259011,1.4685163406045751,0.1835645425755719
1098.0,1226.8783810482046,175.26834014974352,7,139.10582958081105,1.2268783810482047,0.17526834014974352
1100.0,976.4420538257401,162.74034230429,6,92.86563297812745,0.9764420538257401,0.16274034230429002
1103.0,1111.8066224361755,111.18066224361755,10,102.70795369790399,1.1118066224361756,0.11118066224361756
1113.0,1324.1036285941748,147.12262539935276,9,82.90649864043263,1.3241036285941747,0.14712262539935275
1117.0,690.0823731833647,230.02745772778823,3,257.6725739504946,0.6900823731833647,0.23002745772778824
1118.0,1325.1749719922136,189.31071028460195,7,282.7077115712167,1.3251749719922135,0.18931071028460192
1119.0,906.1326602617993,82.37569638743629,11,27.378271293514295,0.9061326602617993,0.0823756963874363
1130.0,923.4765144252272,76.95637620210226,12,25.04420824587647,0.923476514425227,0.07695637620210226
1132.0,1139.4221409683687,103.58383099712442,11,45.88487928671596,1.1394221409683687,0.10358383099712443
1133.0,1524.9457447252792,127.07881206043993,12,92.19687625956556,1.524945744725279,0.12707881206043992
1136.0,921.1828081012719,460.59140405063596,2,43.02762165783574,0.9211828081012718,0.4605914040506359
1148.0,546.5962878059188,273.2981439029594,2,47.740387056058964,0.5465962878059187,0.27329814390295937
1149.0,1705.750949034872,243.67870700498173,7,129.22766896734709,1.7057509490348721,0.24367870700498173
1151.0,875.2351191110677,145.8725198518446,6,112.1559966791019,0.8752351191110677,0.1458725198518446
1154.0,849.5874907296147,212.39687268240368,4,214.66886846960858,0.8495874907296148,0.2123968726824037
1162.0,949.5816546726866,94.95816546726866,10,50.59390564478216,0.9495816546726865,0.09495816546726865
1165.0,1137.2634887424429,189.54391479040714,6,82.87248079791397,1.1372634887424429,0.18954391479040714
1168.0,984.2551075227145,164.0425179204524,6,68.51779967917341,0.9842551075227145,0.1640425179204524
1170.0,1078.822719148382,134.85283989354775,8,76.57568352700329,1.078822719148382,0.13485283989354774
1173.0,975.5944238111834,162.59907063519725,6,93.05287042532983,0.9755944238111834,0.16259907063519724
1175.0,1111.4002522211244,123.48891691345827,9,33.8385202587942,1.1114002522211244,0.12348891691345826
1176.0,939.5299585392899,156.58832642321497,6,190.82164424149582,0.9395299585392899,0.156588326423215
1177.0,1050.5423729590184,131.3177966198773,8,85.99551755849923,1.0505423729590182,0.13131779661987728
1184.0,950.506724908738,158.41778748478967,6,78.03078132937195,0.950506724908738,0.15841778748478966
1185.0,502.31914247520905,167.439714158403,3,74.09434343679006,0.502319142475209,0.167439714158403
1187.0,1001.5772093162714,125.19715116453392,8,70.70978820471359,1.0015772093162714,0.12519715116453392
1189.0,864.5941858686385,86.45941858686385,10,36.37290210812404,0.8645941858686386,0.08645941858686386
1191.0,806.4305129730882,115.20435899615545,7,59.7392274273849,0.8064305129730881,0.11520435899615544
1192.0,1155.3998538842307,128.3777615426923,9,46.70317653260867,1.1553998538842307,0.12837776154269231
1195.0,1353.6483556612732,193.37833652303902,7,145.32247096511585,1.3536483556612733,0.19337833652303904
1199.0,861.2718561402413,143.5453093567069,6,62.0068694207648,0.8612718561402414,0.1435453093567069
1213.0,1396.0726468545122,174.50908085681402,8,98.66086333169311,1.3960726468545122,0.17450908085681402
1222.0,1169.9524729719785,194.9920788286631,6,79.36436933233308,1.1699524729719784,0.19499207882866307
1223.0,1117.8868717594971,111.78868717594972,10,77.76706713996042,1.1178868717594972,0.11178868717594972
1225.0,1258.1446919849586,251.6289383969917,5,105.11916581359748,1.2581446919849588,0.25162893839699174
1230.0,717.5463722972165,239.18212409907218,3,207.30808395292675,0.7175463722972165,0.23918212409907216
1233.0,1086.1998086433011,108.61998086433012,10,52.64168727356648,1.0861998086433011,0.10861998086433011
1240.0,848.7361867160965,141.45603111934943,6,110.8028062620045,0.8487361867160965,0.14145603111934943
1243.0,819.5176988881403,117.07395698402004,7,46.22816826034222,0.8195176988881404,0.11707395698402005
1246.0,1120.756786825073,124.52853186945256,9,78.00756315697754,1.120756786825073,0.12452853186945255
1249.0,1049.071665104568,95.37015137314255,11,54.1087808414864,1.049071665104568,0.09537015137314254
1254.0,808.4130684107246,134.73551140178742,6,76.16746409814289,0.8084130684107245,0.1347355114017874
1255.0,982.2593482324261,140.32276403320373,7,52.80698400576543,0.982259348232426,0.1403227640332037
1259.0,804.072343921323,100.50904299016537,8,75.18045419861204,0.804072343921323,0.10050904299016537
1263.0,952.713581444144,190.54271628882879,5,114.7911609442881,0.952713581444144,0.1905427162888288
1264.0,1273.585026170842,127.3585026170842,10,75.898376810133,1.2735850261708421,0.1273585026170842
1267.0,1208.5348799732164,172.6478399961738,7,74.88575690551126,1.2085348799732165,0.17264783999617378
1270.0,1106.7700255433754,110.67700255433753,10,57.069487969322715,1.1067700255433754,0.11067700255433754
1274.0,966.2735208952191,96.6273520895219,10,42.59986245823949,0.9662735208952191,0.09662735208952192
1277.0,841.3039955296267,120.18628507566096,7,59.95449652603699,0.8413039955296266,0.12018628507566095
1284.0,903.34503666606,150.55750611100999,6,87.97105424932127,0.90334503666606,0.15055750611101001
1288.0,984.7002233390285,98.47002233390285,10,37.566338378268455,0.9847002233390285,0.09847002233390285
1293.0,1280.8149898021761,142.31277664468624,9,76.98721678644763,1.2808149898021761,0.14231277664468622
1296.0,903.2726692703816,129.03895275291165,7,111.6178940318,0.9032726692703815,0.12903895275291163
1297.0,863.8462544420494,143.97437574034157,6,71.87090534127242,0.8638462544420493,0.14397437574034155
1298.0,1199.6575107078356,133.29527896753729,9,91.63216318033483,1.1996575107078356,0.1332952789675373
