date,bundle_id,segment_id,dh_arm,treated_share
2026-06-27,5486,SS-015443-PV1,Partial,0.5
2026-06-27,5486,SS-012999-PV1,Control,0.0
2026-06-27,5486,SS-026788-PV1,Control,0.0
2026-06-27,5486,SS-026519-PV1,Full,1.0
2026-06-27,5486,SS-012997-PV1,Control,0.0
2026-06-27,5486,SS-012998-PV1,Control,0.0
2026-06-27,5486,SS-013000-PV1,Control,0.0
2026-06-27,1517,SS-016727-PV1,Full,1.0
2026-06-27,1517,SS-029370-PV1,Partial,0.5
2026-06-27,1517,SS-029634-PV1,Partial,0.5
2026-06-27,1517,SS-029369-PV1,Control,0.0
2026-06-27,1517,SS-029360-PV1,Control,0.0
2026-06-27,1517,SS-016728-PV1,Control,0.0
2026-06-27,1517,SS-029633-PV1,Partial,0.5
2026-06-27,660,SS-005111-PV1,Full,1.0
2026-06-27,660,SS-014128-PV1,Control,0.0
2026-06-27,660,SS-009885-PV1,Full,1.0
2026-06-27,660,SS-005110-PV1,Control,0.0
2026-06-27,660,SS-008310-PV1,Control,0.0
2026-06-27,660,SS-023296-PV1,Control,0.0
2026-06-27,660,SS-015435-PV1,Partial,0.5
2026-06-27,660,SS-015438-PV1,Control,0.0
2026-06-27,660,SS-014130-PV1,Control,0.0
2026-06-27,660,SS-003710-PV1,Control,0.0
2026-06-27,660,SS-022414-PV1,Full,1.0
2026-06-27,660,SS-015436-PV1,Partial,0.5
2026-06-27,5634,SS-015574-PV1,Full,1.0
2026-06-27,5634,SS-015572-PV1,Full,1.0
2026-06-27,5634,SS-015571-PV1,Control,0.0
2026-06-27,5634,SS-012083-PV1,Control,0.0
2026-06-27,5634,SS-023414-PV1,Control,0.0
2026-06-27,5634,SS-015573-PV1,Partial,0.5
2026-06-27,5634,SS-008068-PV1,Partial,0.5
2026-06-27,5813,SS-000629-PV1,Partial,0.5
2026-06-27,5813,SS-000682-PV1,Full,1.0
2026-06-27,5813,SS-006754-PV1,Full,1.0
2026-06-27,5813,SS-008627-PV1,Partial,0.5
2026-06-27,5813,SS-008750-PV1,Full,1.0
2026-06-27,5813,SS-008749-PV1,Control,0.0
2026-06-27,5813,SS-000683-PV1,Partial,0.5
2026-06-27,5813,SS-008752-PV1,Control,0.0
2026-06-27,5813,SS-006753-PV1,Control,0.0
2026-06-27,5813,SS-008751-PV1,Partial,0.5
2026-06-27,5813,SS-008626-PV1,Control,0.0
2026-06-27,2415,SS-019981-PV1,Control,0.0
2026-06-27,2415,SS-029643-PV1,Partial,0.5
2026-06-27,2415,SS-019977-PV1,Partial,0.5
2026-06-27,2415,SS-029642-PV1,Control,0.0
2026-06-27,2415,SS-019983-PV1,Full,1.0
2026-06-27,2415,SS-019982-PV1,Full,1.0
