date,bundle_id,segment_id,dh_arm,treated_share
2026-08-01,2995,SS-015315-PV1,Partial,0.5
2026-08-01,2995,SS-024048-PV1,Control,0.0
2026-08-01,2995,SS-024058-PV1,Control,0.0
2026-08-01,2995,SS-024057-PV1,Full,1.0
2026-08-01,2995,SS-017954-PV1,Control,0.0
2026-08-01,1467,SS-002536-PV1,Control,0.0
2026-08-01,1467,SS-002190-PV1,Control,0.0
2026-08-01,1467,SS-017757-PV1,Full,1.0
2026-08-01,1467,SS-023260-PV1,Partial,0.5
2026-08-01,1467,SS-002535-PV1,Partial,0.5
2026-08-01,1467,SS-023250-PV1,Control,0.0
2026-08-01,1467,SS-002195-PV1,Control,0.0
2026-08-01,1467,SS-002196-PV1,Control,0.0
2026-08-01,1467,SS-002197-PV1,Partial,0.5
2026-08-01,1467,SS-023252-PV1,Full,1.0
2026-08-01,1467,SS-021075-PV1,Control,0.0
2026-08-01,2137,SS-017291-PV1,Full,1.0
2026-08-01,2137,SS-019479-PV1,Control,0.0
2026-08-01,2137,SS-019480-PV1,Control,0.0
2026-08-01,2137,SS-019481-PV1,Control,0.0
2026-08-01,2137,SS-004470-PV1,Partial,0.5
2026-08-01,2137,SS-017295-PV1,Control,0.0
2026-08-01,2137,SS-017294-PV1,Control,0.0
2026-08-01,2137,SS-017292-PV1,Control,0.0
2026-08-01,2137,SS-002061-PV1,Full,1.0
2026-08-01,5952,SS-005347-PV1,Partial,0.5
2026-08-01,5952,SS-005076-PV1,Full,1.0
2026-08-01,5952,SS-017949-PV1,Full,1.0
2026-08-01,5952,SS-017945-PV1,Control,0.0
2026-08-01,5952,SS-012280-PV1,Control,0.0
2026-08-01,5952,SS-005346-PV1,Control,0.0
2026-08-01,5952,SS-017946-PV1,Partial,0.5
2026-08-01,5952,SS-012281-PV1,Partial,0.5
2026-08-01,5952,SS-012862-PV1,Partial,0.5
2026-08-01,5952,SS-005077-PV1,Full,1.0
2026-08-01,5777,SS-019478-PV1,Full,1.0
2026-08-01,5777,SS-025224-PV1,Partial,0.5
2026-08-01,5777,SS-019475-PV1,Full,1.0
2026-08-01,5777,SS-019476-PV1,Control,0.0
2026-08-01,2330,SS-028498-PV1,Partial,0.5
2026-08-01,2330,SS-008333-PV1,Control,0.0
2026-08-01,2330,SS-008368-PV1,Control,0.0
2026-08-01,2330,SS-008365-PV1,Partial,0.5
2026-08-01,2330,SS-028497-PV1,Control,0.0
2026-08-01,2330,SS-027615-PV1,Control,0.0
2026-08-01,2330,SS-027616-PV1,Partial,0.5
