date,bundle_id,segment_id,dh_arm,treated_share
2026-06-06,1263,SS-016997-PV1,Partial,0.5
2026-06-06,1263,SS-019706-PV1,Control,0.0
2026-06-06,1263,SS-014794-PV1,Control,0.0
2026-06-06,1263,SS-014793-PV1,Full,1.0
2026-06-06,1263,SS-014802-PV1,Control,0.0
2026-06-06,3515,SS-022582-PV1,Control,0.0
2026-06-06,3515,SS-028070-PV1,Control,0.0
2026-06-06,3515,SS-022581-PV1,Full,1.0
2026-06-06,3515,SS-016771-PV1,Partial,0.5
2026-06-06,3515,SS-017661-PV1,Partial,0.5
2026-06-06,3515,SS-017662-PV1,Control,0.0
2026-06-06,3515,SS-028071-PV1,Control,0.0
2026-06-06,3515,SS-022580-PV1,Control,0.0
2026-06-06,3515,SS-016772-PV1,Partial,0.5
2026-06-06,734,SS-023835-PV1,Full,1.0
2026-06-06,734,SS-023836-PV1,Control,0.0
2026-06-06,734,SS-010393-PV1,Full,1.0
2026-06-06,734,SS-023834-PV1,Control,0.0
2026-06-06,734,SS-008354-PV1,Control,0.0
2026-06-06,734,SS-023833-PV1,Control,0.0
2026-06-06,734,SS-010394-PV1,Partial,0.5
2026-06-06,1933,SS-024864-PV1,Control,0.0
2026-06-06,1933,SS-001276-PV1,Control,0.0
2026-06-06,1933,SS-001244-PV1,Control,0.0
2026-06-06,1933,SS-001277-PV1,Full,1.0
2026-06-06,1933,SS-001278-PV1,Partial,0.5
2026-06-06,1933,SS-001258-PV1,Full,1.0
2026-06-06,1933,SS-024865-PV1,Full,1.0
2026-06-06,5789,SS-019400-PV1,Control,0.0
2026-06-06,5789,SS-019409-PV1,Control,0.0
2026-06-06,5789,SS-019411-PV1,Control,0.0
2026-06-06,5789,SS-019387-PV1,Partial,0.5
2026-06-06,5789,SS-019386-PV1,Partial,0.5
2026-06-06,5789,SS-019373-PV1,Partial,0.5
2026-06-06,5789,SS-019398-PV1,Full,1.0
2026-06-06,5789,SS-019410-PV1,Full,1.0
2026-06-06,2354,SS-011803-PV1,Partial,0.5
2026-06-06,2354,SS-028262-PV1,Full,1.0
2026-06-06,2354,SS-028261-PV1,Control,0.0
2026-06-06,2354,SS-003509-PV1,Partial,0.5
2026-06-06,2354,SS-007047-PV1,Control,0.0
2026-06-06,2354,SS-003508-PV1,Control,0.0
2026-06-06,2354,SS-004765-PV1,Partial,0.5
2026-06-06,2354,SS-018032-PV1,Control,0.0
2026-06-06,2354,SS-007046-PV1,Control,0.0
