date,interviewer,task,bundle_id,list_code,sfh_bundle_total
2025-11-11,A,D2DS,2302,30,51
2025-11-11,B,D2DS,1926,30,133
2025-11-11,C,D2DS,564,30,105
2025-11-11,D,D2DS,818,30,68
2025-11-11,A,DH,821,30,82
2025-11-11,B,DH,2303,30,64
2025-11-11,C,DH,4220,30,61
2025-11-11,D,DH,2346,30,95
