date,interviewer,task,bundle_id,list_code,sfh_bundle_total
2026-01-03,A,D2DS,5313,30,84
2026-01-03,B,D2DS,792,30,86
2026-01-03,C,D2DS,3061,30,87
2026-01-03,D,D2DS,5776,30,81
2026-01-03,E,D2DS,5055,30,83
2026-01-03,F,D2DS,3262,30,83
2026-01-03,A,DH,898,30,77
2026-01-03,B,DH,2380,30,77
2026-01-03,C,DH,1304,30,78
2026-01-03,D,DH,3614,30,72
2026-01-03,E,DH,779,30,76
2026-01-03,F,DH,1719,30,86
