date,bundle_id,segment_id,dh_arm,treated_share
2026-04-18,47,SS-016242-PV1,Partial,0.5
2026-04-18,47,SS-016243-PV1,Control,0.0
2026-04-18,47,SS-016244-PV1,Control,0.0
2026-04-18,47,SS-009554-PV1,Full,1.0
2026-04-18,47,SS-023168-PV1,Control,0.0
2026-04-18,1661,SS-026997-PV1,Control,0.0
2026-04-18,1661,SS-026635-PV1,Control,0.0
2026-04-18,1661,SS-015876-PV1,Full,1.0
2026-04-18,1661,SS-026634-PV1,Partial,0.5
2026-04-18,1661,SS-015840-PV1,Partial,0.5
2026-04-18,1661,SS-026998-PV1,Control,0.0
2026-04-18,1661,SS-026996-PV1,Control,0.0
2026-04-18,5389,SS-025608-PV1,Control,0.0
2026-04-18,5389,SS-007163-PV1,Partial,0.5
2026-04-18,5389,SS-016297-PV1,Full,1.0
2026-04-18,5389,SS-001220-PV1,Control,0.0
2026-04-18,5389,SS-025734-PV1,Full,1.0
2026-04-18,5389,SS-025736-PV1,Control,0.0
2026-04-18,5389,SS-016295-PV1,Control,0.0
2026-04-18,5389,SS-023945-PV1,Control,0.0
2026-04-18,5389,SS-025737-PV1,Partial,0.5
2026-04-18,5389,SS-015976-PV1,Control,0.0
2026-04-18,5389,SS-025735-PV1,Control,0.0
2026-04-18,5389,SS-004734-PV1,Control,0.0
2026-04-18,5389,SS-016296-PV1,Full,1.0
2026-04-18,5896,SS-019811-PV1,Partial,0.5
2026-04-18,5896,SS-010478-PV1,Full,1.0
2026-04-18,5896,SS-019810-PV1,Full,1.0
2026-04-18,5896,SS-019812-PV1,Control,0.0
2026-04-18,5896,SS-019813-PV1,Control,0.0
2026-04-18,5896,SS-019821-PV1,Control,0.0
2026-04-18,5896,SS-008893-PV1,Partial,0.5
2026-04-18,5896,SS-019799-PV1,Partial,0.5
2026-04-18,5896,SS-010277-PV1,Partial,0.5
2026-04-18,5801,SS-011956-PV1,Full,1.0
2026-04-18,5801,SS-012188-PV1,Full,1.0
2026-04-18,5801,SS-012189-PV1,Partial,0.5
2026-04-18,5801,SS-018135-PV1,Full,1.0
2026-04-18,5801,SS-019069-PV1,Control,0.0
2026-04-18,5801,SS-018137-PV1,Partial,0.5
2026-04-18,5801,SS-018136-PV1,Control,0.0
2026-04-18,2409,SS-023653-PV1,Control,0.0
2026-04-18,2409,SS-018018-PV1,Partial,0.5
2026-04-18,2409,SS-023685-PV1,Control,0.0
2026-04-18,2409,SS-018017-PV1,Control,0.0
