date,bundle_id,segment_id,dh_arm,treated_share
2026-03-14,5975,SS-022438-PV1,Partial,0.5
2026-03-14,5975,SS-022440-PV1,Control,0.0
2026-03-14,5975,SS-022439-PV1,Control,0.0
2026-03-14,5975,SS-006742-PV1,Full,1.0
2026-03-14,5975,SS-009489-PV1,Control,0.0
2026-03-14,5975,SS-007823-PV1,Control,0.0
2026-03-14,1246,SS-018133-PV1,Control,0.0
2026-03-14,1246,SS-007832-PV1,Full,1.0
2026-03-14,1246,SS-021218-PV1,Partial,0.5
2026-03-14,1246,SS-011957-PV1,Partial,0.5
2026-03-14,1246,SS-021217-PV1,Control,0.0
2026-03-14,1246,SS-007816-PV1,Control,0.0
2026-03-14,1246,SS-007818-PV1,Control,0.0
2026-03-14,1246,SS-011958-PV1,Partial,0.5
2026-03-14,1246,SS-007817-PV1,Full,1.0
2026-03-14,1762,SS-001521-PV1,Control,0.0
2026-03-14,1762,SS-009494-PV1,Full,1.0
2026-03-14,1762,SS-023404-PV1,Control,0.0
2026-03-14,1762,SS-025760-PV1,Control,0.0
2026-03-14,1762,SS-027529-PV1,Control,0.0
2026-03-14,1762,SS-025759-PV1,Partial,0.5
2026-03-14,1762,SS-001524-PV1,Control,0.0
2026-03-14,1762,SS-028183-PV1,Control,0.0
2026-03-14,1762,SS-025758-PV1,Control,0.0
2026-03-14,1762,SS-028182-PV1,Full,1.0
2026-03-14,1728,SS-030218-PV1,Partial,0.5
2026-03-14,1728,SS-017495-PV1,Full,1.0
2026-03-14,1728,SS-030221-PV1,Full,1.0
2026-03-14,1728,SS-017496-PV1,Control,0.0
2026-03-14,1728,SS-030219-PV1,Control,0.0
2026-03-14,1728,SS-011313-PV1,Control,0.0
2026-03-14,5806,SS-007807-PV1,Partial,0.5
2026-03-14,5806,SS-013854-PV1,Partial,0.5
2026-03-14,5806,SS-007809-PV1,Partial,0.5
2026-03-14,5806,SS-021710-PV1,Full,1.0
2026-03-14,5806,SS-013855-PV1,Full,1.0
2026-03-14,5806,SS-013853-PV1,Partial,0.5
2026-03-14,5806,SS-007808-PV1,Full,1.0
2026-03-14,5806,SS-013852-PV1,Control,0.0
2026-03-14,5806,SS-013128-PV1,Partial,0.5
2026-03-14,5806,SS-020185-PV1,Control,0.0
2026-03-14,5806,SS-014927-PV1,Control,0.0
2026-03-14,2380,SS-021239-PV1,Partial,0.5
2026-03-14,2380,SS-021863-PV1,Control,0.0
2026-03-14,2380,SS-023913-PV1,Control,0.0
2026-03-14,2380,SS-023910-PV1,Partial,0.5
2026-03-14,2380,SS-009389-PV1,Partial,0.5
2026-03-14,2380,SS-009388-PV1,Control,0.0
2026-03-14,2380,SS-009387-PV1,Full,1.0
