date,bundle_id,segment_id,dh_arm,treated_share
2026-06-20,5349,SS-029610-PV1,Partial,0.5
2026-06-20,5349,SS-029612-PV1,Control,0.0
2026-06-20,5349,SS-016744-PV1,Control,0.0
2026-06-20,5349,SS-023109-PV1,Full,1.0
2026-06-20,5349,SS-007465-PV1,Control,0.0
2026-06-20,5349,SS-031311-PV1,Control,0.0
2026-06-20,60,SS-024592-PV1,Control,0.0
2026-06-20,60,SS-024589-PV1,Full,1.0
2026-06-20,60,SS-016120-PV1,Partial,0.5
2026-06-20,60,SS-022705-PV1,Partial,0.5
2026-06-20,60,SS-024593-PV1,Control,0.0
2026-06-20,60,SS-022299-PV1,Control,0.0
2026-06-20,60,SS-024591-PV1,Control,0.0
2026-06-20,60,SS-008440-PV1,Partial,0.5
2026-06-20,60,SS-024590-PV1,Full,1.0
2026-06-20,2959,SS-030243-PV1,Control,0.0
2026-06-20,2959,SS-030244-PV1,Full,1.0
2026-06-20,2959,SS-001530-PV1,Control,0.0
2026-06-20,2959,SS-014000-PV1,Control,0.0
2026-06-20,2959,SS-001532-PV1,Control,0.0
2026-06-20,2959,SS-001503-PV1,Partial,0.5
2026-06-20,2959,SS-014487-PV1,Control,0.0
2026-06-20,2959,SS-001531-PV1,Control,0.0
2026-06-20,2959,SS-017212-PV1,Control,0.0
2026-06-20,2959,SS-007098-PV1,Full,1.0
2026-06-20,3009,SS-022710-PV1,Partial,0.5
2026-06-20,3009,SS-023058-PV1,Full,1.0
2026-06-20,3009,SS-008445-PV1,Full,1.0
2026-06-20,3009,SS-008841-PV1,Control,0.0
2026-06-20,3009,SS-023057-PV1,Control,0.0
2026-06-20,3009,SS-028890-PV1,Control,0.0
2026-06-20,3009,SS-022708-PV1,Partial,0.5
2026-06-20,3009,SS-008446-PV1,Partial,0.5
2026-06-20,3009,SS-028891-PV1,Partial,0.5
2026-06-20,3009,SS-023056-PV1,Full,1.0
2026-06-20,3009,SS-019088-PV1,Full,1.0
2026-06-20,3009,SS-028892-PV1,Partial,0.5
2026-06-20,5785,SS-005577-PV1,Full,1.0
2026-06-20,5785,SS-028565-PV1,Control,0.0
2026-06-20,5785,SS-028567-PV1,Partial,0.5
2026-06-20,5785,SS-005434-PV1,Control,0.0
2026-06-20,5785,SS-005443-PV1,Control,0.0
2026-06-20,5785,SS-006660-PV1,Partial,0.5
2026-06-20,5785,SS-005640-PV1,Control,0.0
2026-06-20,5785,SS-028566-PV1,Control,0.0
2026-06-20,5785,SS-005576-PV1,Partial,0.5
2026-06-20,5785,SS-005641-PV1,Partial,0.5
2026-06-20,2353,SS-008641-PV1,Control,0.0
2026-06-20,2353,SS-030349-PV1,Full,1.0
2026-06-20,2353,SS-028263-PV1,Full,1.0
2026-06-20,2353,SS-008642-PV1,Full,1.0
2026-06-20,2353,SS-008874-PV1,Control,0.0
2026-06-20,2353,SS-030237-PV1,Control,0.0
