date,bundle_id,segment_id,dh_arm,treated_share
2026-08-08,1771,SS-027954-PV1,Partial,0.5
2026-08-08,1771,SS-026184-PV1,Control,0.0
2026-08-08,1771,SS-007565-PV1,Control,0.0
2026-08-08,1771,SS-001788-PV1,Full,1.0
2026-08-08,1771,SS-001786-PV1,Control,0.0
2026-08-08,1771,SS-007568-PV1,Control,0.0
2026-08-08,1771,SS-026183-PV1,Control,0.0
2026-08-08,1149,SS-008936-PV1,Full,1.0
2026-08-08,1149,SS-008934-PV1,Partial,0.5
2026-08-08,1149,SS-008940-PV1,Partial,0.5
2026-08-08,1149,SS-021580-PV1,Control,0.0
2026-08-08,1149,SS-021575-PV1,Control,0.0
2026-08-08,1149,SS-002175-PV1,Control,0.0
2026-08-08,1149,SS-021574-PV1,Partial,0.5
2026-08-08,2253,SS-010702-PV1,Full,1.0
2026-08-08,2253,SS-025025-PV1,Control,0.0
2026-08-08,2253,SS-022416-PV1,Full,1.0
2026-08-08,2253,SS-021223-PV1,Control,0.0
2026-08-08,2253,SS-021224-PV1,Control,0.0
2026-08-08,2253,SS-010703-PV1,Control,0.0
2026-08-08,2253,SS-021222-PV1,Partial,0.5
2026-08-08,2253,SS-022417-PV1,Control,0.0
2026-08-08,2253,SS-007452-PV1,Control,0.0
2026-08-08,5249,SS-003618-PV1,Control,0.0
2026-08-08,5249,SS-003619-PV1,Full,1.0
2026-08-08,5249,SS-003620-PV1,Partial,0.5
2026-08-08,5249,SS-011759-PV1,Full,1.0
2026-08-08,5249,SS-025548-PV1,Full,1.0
2026-08-08,5776,SS-001594-PV1,Control,0.0
2026-08-08,5776,SS-003879-PV1,Control,0.0
2026-08-08,5776,SS-009583-PV1,Control,0.0
2026-08-08,5776,SS-001126-PV1,Partial,0.5
2026-08-08,5776,SS-001586-PV1,Partial,0.5
2026-08-08,5776,SS-003881-PV1,Partial,0.5
2026-08-08,5776,SS-001125-PV1,Full,1.0
2026-08-08,5776,SS-001585-PV1,Full,1.0
2026-08-08,5776,SS-003880-PV1,Partial,0.5
2026-08-08,2353,SS-008641-PV1,Full,1.0
2026-08-08,2353,SS-030349-PV1,Control,0.0
2026-08-08,2353,SS-028263-PV1,Partial,0.5
2026-08-08,2353,SS-008642-PV1,Control,0.0
2026-08-08,2353,SS-008874-PV1,Control,0.0
2026-08-08,2353,SS-030237-PV1,Partial,0.5
