date,bundle_id,segment_id,dh_arm,treated_share
2026-02-21,3506,SS-013133-PV1,Partial,0.5
2026-02-21,3506,SS-006603-PV1,Control,0.0
2026-02-21,3506,SS-006602-PV1,Control,0.0
2026-02-21,3506,SS-009348-PV1,Full,1.0
2026-02-21,3506,SS-018668-PV1,Control,0.0
2026-02-21,3506,SS-006601-PV1,Control,0.0
2026-02-21,3506,SS-009347-PV1,Control,0.0
2026-02-21,5843,SS-003789-PV1,Full,1.0
2026-02-21,5843,SS-002985-PV1,Partial,0.5
2026-02-21,5843,SS-002920-PV1,Partial,0.5
2026-02-21,5843,SS-003454-PV1,Control,0.0
2026-02-21,5843,SS-004171-PV1,Control,0.0
2026-02-21,5843,SS-003791-PV1,Control,0.0
2026-02-21,5843,SS-004170-PV1,Partial,0.5
2026-02-21,1769,SS-006795-PV1,Full,1.0
2026-02-21,1769,SS-006794-PV1,Control,0.0
2026-02-21,1769,SS-028068-PV1,Full,1.0
2026-02-21,1769,SS-028069-PV1,Control,0.0
2026-02-21,1313,SS-007821-PV1,Control,0.0
2026-02-21,1313,SS-009490-PV1,Control,0.0
2026-02-21,1313,SS-007510-PV1,Partial,0.5
2026-02-21,1313,SS-007820-PV1,Control,0.0
2026-02-21,1313,SS-007511-PV1,Control,0.0
2026-02-21,1313,SS-007822-PV1,Control,0.0
2026-02-21,1313,SS-011279-PV1,Full,1.0
2026-02-21,5809,SS-020736-PV1,Partial,0.5
2026-02-21,5809,SS-004574-PV1,Full,1.0
2026-02-21,5809,SS-004573-PV1,Full,1.0
2026-02-21,5809,SS-002581-PV1,Control,0.0
2026-02-21,5809,SS-030132-PV1,Control,0.0
2026-02-21,5809,SS-030149-PV1,Control,0.0
2026-02-21,5809,SS-009533-PV1,Partial,0.5
2026-02-21,2378,SS-025042-PV1,Partial,0.5
2026-02-21,2378,SS-026562-PV1,Partial,0.5
2026-02-21,2378,SS-023264-PV1,Full,1.0
2026-02-21,2378,SS-013694-PV1,Full,1.0
2026-02-21,2378,SS-013695-PV1,Partial,0.5
2026-02-21,2378,SS-023411-PV1,Full,1.0
2026-02-21,2378,SS-023412-PV1,Control,0.0
2026-02-21,2378,SS-017191-PV1,Partial,0.5
2026-02-21,2378,SS-017193-PV1,Control,0.0
2026-02-21,2378,SS-017192-PV1,Control,0.0
