date,bundle_id,segment_id,dh_arm,treated_share
2026-03-07,5750,SS-021576-PV1,Partial,0.5
2026-03-07,5750,SS-012792-PV1,Control,0.0
2026-03-07,5750,SS-008417-PV1,Control,0.0
2026-03-07,5750,SS-008416-PV1,Full,1.0
2026-03-07,5750,SS-021578-PV1,Control,0.0
2026-03-07,5750,SS-021572-PV1,Control,0.0
2026-03-07,5750,SS-021571-PV1,Control,0.0
2026-03-07,5750,SS-021577-PV1,Full,1.0
2026-03-07,5783,SS-035002-PV1,Partial,0.5
2026-03-07,5783,SS-002665-PV1,Partial,0.5
2026-03-07,5783,SS-034935-PV1,Control,0.0
2026-03-07,5783,SS-009445-PV1,Control,0.0
2026-03-07,5783,SS-009454-PV1,Control,0.0
2026-03-07,5783,SS-034934-PV1,Partial,0.5
2026-03-07,5783,SS-032790-PV1,Full,1.0
2026-03-07,5783,SS-009444-PV1,Control,0.0
2026-03-07,5415,SS-025532-PV1,Full,1.0
2026-03-07,5415,SS-022795-PV1,Control,0.0
2026-03-07,5415,SS-013565-PV1,Control,0.0
2026-03-07,5415,SS-022793-PV1,Control,0.0
2026-03-07,5415,SS-025537-PV1,Partial,0.5
2026-03-07,5415,SS-025534-PV1,Control,0.0
2026-03-07,5415,SS-025535-PV1,Control,0.0
2026-03-07,5415,SS-028617-PV1,Control,0.0
2026-03-07,5415,SS-025536-PV1,Full,1.0
2026-03-07,5415,SS-025533-PV1,Partial,0.5
2026-03-07,5415,SS-025531-PV1,Full,1.0
2026-03-07,5504,SS-014069-PV1,Full,1.0
2026-03-07,5504,SS-001091-PV1,Control,0.0
2026-03-07,5504,SS-028536-PV1,Control,0.0
2026-03-07,5504,SS-003981-PV1,Control,0.0
2026-03-07,5504,SS-029530-PV1,Partial,0.5
2026-03-07,5504,SS-014050-PV1,Partial,0.5
2026-03-07,5811,SS-024711-PV1,Partial,0.5
2026-03-07,5811,SS-022410-PV1,Full,1.0
2026-03-07,5811,SS-022409-PV1,Full,1.0
2026-03-07,5811,SS-005511-PV1,Partial,0.5
2026-03-07,5811,SS-024709-PV1,Full,1.0
2026-03-07,5811,SS-024712-PV1,Control,0.0
2026-03-07,5811,SS-005505-PV1,Partial,0.5
2026-03-07,5811,SS-024713-PV1,Control,0.0
2026-03-07,2383,SS-003547-PV1,Control,0.0
2026-03-07,2383,SS-015040-PV1,Partial,0.5
2026-03-07,2383,SS-017349-PV1,Control,0.0
2026-03-07,2383,SS-017350-PV1,Control,0.0
2026-03-07,2383,SS-017352-PV1,Partial,0.5
2026-03-07,2383,SS-017351-PV1,Partial,0.5
2026-03-07,2383,SS-014749-PV1,Control,0.0
