date,bundle_id,segment_id,dh_arm,treated_share
2026-01-10,2355,SS-004239-PV1,Control,0.0
2026-01-10,3077,SS-003365-PV1,Control,0.0
2026-01-10,3233,SS-024144-PV1,Control,0.0
2026-01-10,1604,SS-016886-PV1,Control,0.0
2026-01-10,1736,SS-007791-PV1,Control,0.0
2026-01-10,3022,SS-016103-PV1,Control,0.0
2026-01-10,2199,SS-024740-PV1,Control,0.0
2026-01-10,3233,SS-022808-PV1,Control,0.0
2026-01-10,5687,SS-017660-PV1,Control,0.0
2026-01-10,3233,SS-014340-PV1,Control,0.0
2026-01-10,3108,SS-022547-PV1,Control,0.0
2026-01-10,5687,SS-023448-PV1,Control,0.0
2026-01-10,486,SS-009180-PV1,Control,0.0
2026-01-10,3630,SS-015252-PV1,Control,0.0
2026-01-10,1713,SS-023458-PV1,Control,0.0
2026-01-10,2355,SS-004240-PV1,Control,0.0
2026-01-10,5110,SS-008261-PV1,Control,0.0
2026-01-10,486,SS-009181-PV1,Control,0.0
2026-01-10,2199,SS-023190-PV1,Control,0.0
2026-01-10,1935,SS-026538-PV1,Control,0.0
2026-01-10,2199,SS-006948-PV1,Control,0.0
2026-01-10,3233,SS-022802-PV1,Control,0.0
2026-01-10,5110,SS-019959-PV1,Control,0.0
2026-01-10,486,SS-009183-PV1,Control,0.0
2026-01-10,1413,SS-025310-PV1,Control,0.0
2026-01-10,2199,SS-006945-PV1,Control,0.0
2026-01-10,3108,SS-022730-PV1,Control,0.0
2026-01-10,5418,SS-015018-PV1,Control,0.0
2026-01-10,1604,SS-016980-PV1,Control,0.0
2026-01-10,1736,SS-030216-PV1,Control,0.0
2026-01-10,2653,SS-031575-PV1,Control,0.0
2026-01-10,2653,SS-031587-PV1,Control,0.0
2026-01-10,1736,SS-011282-PV1,Control,0.0
2026-01-10,1413,SS-025732-PV1,Control,0.0
2026-01-10,5671,SS-019124-PV1,Control,0.0
2026-01-10,1713,SS-015031-PV1,Control,0.0
2026-01-10,2653,SS-031583-PV1,Control,0.0
2026-01-10,5687,SS-012030-PV1,Control,0.0
2026-01-10,2199,SS-016764-PV1,Control,0.0
2026-01-10,2653,SS-031576-PV1,Control,0.0
2026-01-10,1736,SS-007792-PV1,Control,0.0
2026-01-10,2185,SS-006111-PV1,Control,0.0
2026-01-10,363,SS-011844-PV1,Control,0.0
2026-01-10,1413,SS-025731-PV1,Control,0.0
2026-01-10,1413,SS-025309-PV1,Control,0.0
2026-01-10,5687,SS-006984-PV1,Control,0.0
2026-01-10,1604,SS-001156-PV1,Control,0.0
2026-01-10,3630,SS-015254-PV1,Control,0.0
2026-01-10,2185,SS-006110-PV1,Control,0.0
2026-01-10,486,SS-009179-PV1,Control,0.0
2026-01-10,5994,SS-016200-PV1,Control,0.0
2026-01-10,3077,SS-026465-PV1,Control,0.0
2026-01-10,3233,SS-022784-PV1,Control,0.0
2026-01-10,3233,SS-022785-PV1,Control,0.0
2026-01-10,363,SS-016609-PV1,Control,0.0
2026-01-10,1413,SS-025730-PV1,Control,0.0
2026-01-10,5687,SS-002100-PV1,Control,0.0
2026-01-10,1935,SS-017998-PV1,Control,0.0
2026-01-10,1923,SS-005813-PV1,Control,0.0
2026-01-10,1935,SS-007956-PV1,Control,0.0
2026-01-10,5671,SS-004612-PV1,Control,0.0
2026-01-10,1923,SS-005814-PV1,Partial,0.5
2026-01-10,1935,SS-017999-PV1,Control,0.0
2026-01-10,2199,SS-023195-PV1,Control,0.0
2026-01-10,3403,SS-007498-PV1,Control,0.0
2026-01-10,5671,SS-003384-PV1,Control,0.0
2026-01-10,1713,SS-015033-PV1,Control,0.0
2026-01-10,1935,SS-010586-PV1,Control,0.0
2026-01-10,5110,SS-009196-PV1,Control,0.0
2026-01-10,363,SS-016608-PV1,Control,0.0
2026-01-10,1736,SS-007790-PV1,Control,0.0
2026-01-10,3108,SS-024091-PV1,Control,0.0
2026-01-10,2355,SS-023081-PV1,Control,0.0
2026-01-10,363,SS-011800-PV1,Control,0.0
2026-01-10,3108,SS-012080-PV1,Control,0.0
2026-01-10,2185,SS-025437-PV1,Control,0.0
2026-01-10,5994,SS-016199-PV1,Control,0.0
2026-01-10,3403,SS-012180-PV1,Control,0.0
2026-01-10,3022,SS-007186-PV1,Control,0.0
